image_name,image_label
images/nullarbor_plain_s_000727.png,60
images/field_s_002566.png,60
images/nullarbor_plain_s_000364.png,60
images/serengeti_s_000900.png,60
images/serengeti_s_001300.png,60
images/fishplate_s_000102.png,61
images/fishplate_s_000126.png,61
images/dessert_plate_s_000058.png,61
images/plate_iron_s_000293.png,61
images/dessert_plate_s_000005.png,61
images/poppy_s_000483.png,62
images/poppy_s_001481.png,62
images/poppy_s_000017.png,62
images/poppy_s_001238.png,62
images/poppy_s_001869.png,62
images/hedgehog_s_000872.png,63
images/porcupine_s_001399.png,63
images/porcupine_s_001184.png,63
images/porcupine_s_000157.png,63
images/porcupine_s_001148.png,63
images/didelphis_virginiana_s_000012.png,64
images/opossum_s_000735.png,64
images/opossum_s_000807.png,64
images/opossum_s_001439.png,64
images/opossum_s_001735.png,64
images/rabbit_s_001719.png,65
images/rabbit_s_001987.png,65
images/rabbit_s_001841.png,65
images/rabbit_s_002452.png,65
images/rabbit_s_002058.png,65
images/raccoon_s_002797.png,66
images/raccoon_s_000288.png,66
images/raccoon_s_002317.png,66
images/racoon_s_000277.png,66
images/raccoon_s_000230.png,66
images/electric_ray_s_000879.png,67
images/stingray_s_000060.png,67
images/stingray_s_001201.png,67
images/electric_ray_s_001191.png,67
images/stingray_s_002406.png,67
images/bypath_s_000098.png,68
images/route_s_002019.png,68
images/highway_s_000838.png,68
images/private_road_s_000280.png,68
images/byroad_s_000127.png,68
images/research_rocket_s_001358.png,69
images/icbm_s_001068.png,69
images/intercontinental_ballistic_missile_s_000279.png,69
images/intercontinental_ballistic_missile_s_000008.png,69
images/missile_s_001930.png,69
images/mountain_rose_s_000075.png,70
images/mountain_rose_s_000272.png,70
images/rose_s_001888.png,70
images/rose_s_000042.png,70
images/mountain_rose_s_000226.png,70
images/adriatic_s_001807.png,71
images/adriatic_s_001694.png,71
images/adriatic_sea_s_001184.png,71
images/aegean_s_000531.png,71
images/sea_s_001379.png,71
images/fur_seal_s_000250.png,72
images/seal_s_000040.png,72
images/seal_s_000100.png,72
images/seal_s_000048.png,72
images/seal_s_001844.png,72
images/mako_s_000937.png,73
images/mako_shark_s_000049.png,73
images/mako_shark_s_000364.png,73
images/mako_shark_s_001096.png,73
images/shark_s_000953.png,73
images/sorex_araneus_s_000330.png,74
images/shrew_s_000791.png,74
images/neomys_fodiens_s_000164.png,74
images/least_shrew_s_000053.png,74
images/manual-shrew008.png,74
images/skunk_s_000177.png,75
images/skunk_s_001748.png,75
images/skunk_s_002469.png,75
images/skunk_s_000502.png,75
images/skunk_s_002704.png,75
images/twin_towers_s_001971.png,76
images/world_trade_center_s_000371.png,76
images/skyscraper_s_002534.png,76
images/twin_towers_s_002214.png,76
images/world_trade_center_s_000631.png,76
images/snail_s_000376.png,77
images/garden_snail_s_000337.png,77
images/garden_snail_s_001065.png,77
images/garden_snail_s_001708.png,77
images/snail_s_000530.png,77
images/coluber_constrictor_s_000836.png,78
images/coluber_constrictor_s_001115.png,78
images/worm_snake_s_000198.png,78
images/coluber_constrictor_s_001274.png,78
images/colubrid_s_000251.png,78
images/argiope_aurantia_s_000414.png,79
images/spider_s_001453.png,79
images/argiope_aurantia_s_001172.png,79
images/argiope_aurantia_s_001036.png,79
images/spider_s_000755.png,79
images/squirrel_s_000598.png,80
images/tree_squirrel_s_000612.png,80
images/squirrel_s_002276.png,80
images/tree_squirrel_s_000521.png,80
images/squirrel_s_000839.png,80
images/tram_s_000575.png,81
images/streetcar_s_002084.png,81
images/streetcar_s_000628.png,81
images/streetcar_s_000561.png,81
images/streetcar_s_000125.png,81
images/sunflower_s_001795.png,82
images/sunflower_s_001013.png,82
images/sunflower_s_001474.png,82
images/sunflower_s_000557.png,82
images/sunflower_s_001273.png,82
images/bell_pepper_s_001516.png,83
images/bell_pepper_s_000981.png,83
images/bell_pepper_s_000239.png,83
images/bell_pepper_s_000165.png,83
images/sweet_pepper_s_001876.png,83
images/table_s_002864.png,84
images/breakfast_table_s_000516.png,84
images/breakfast_table_s_000191.png,84
images/breakfast_table_s_000012.png,84
images/table_s_003078.png,84
images/army_tank_s_000322.png,85
images/tank_s_000349.png,85
images/armored_combat_vehicle_s_000047.png,85
images/armoured_combat_vehicle_s_000255.png,85
images/tank_s_000480.png,85
images/telephone_s_000920.png,86
images/telephone_s_001765.png,86
images/telephone_set_s_000530.png,86
images/telephone_set_s_000034.png,86
images/telephone_set_s_001542.png,86
images/television_system_s_000369.png,87
images/tv_s_001481.png,87
images/television_s_001065.png,87
images/television_s_001635.png,87
images/color_television_s_000010.png,87
images/panthera_tigris_s_000376.png,88
