image_name,image_label
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0041_796108.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0038_212.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0060_796076.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0077_796114.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0017_796098.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0032_796115.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0007_796138.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0031_100.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0039_796132.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0079_796122.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0036_796127.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0051_796103.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0014_89.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0068_796135.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0023_796059.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0071_796113.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0047_796064.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0040_796066.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0069_796139.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0074_59.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0057_796106.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0009_34.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0019_796104.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0081_426.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0063_796141.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0067_170.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0089_796069.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0080_796096.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0056_796078.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0010_796097.jpg,0
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0081_800.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0044_784.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0003_1033.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,1
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0021_796339.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0068_796353.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0074_1221.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0017_796349.jpg,2
Caltech-UCSD Birds-200-2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,2
